Date,Open,High,Low,Close,Adj Close,Volume
2017-01-23,170.080002,179.250000,170.009995,177.300003,157.660629,24899300
2017-01-30,176.979996,177.070007,172.889999,175.820007,156.344604,16959300
2017-02-06,175.309998,178.869995,174.380005,178.679993,158.887772,15458800
2017-02-13,179.240005,182.789993,178.350006,180.669998,161.927658,15588200
2017-02-20,180.600006,182.500000,179.119995,181.350006,162.537109,13083400
2017-02-27,181.190002,182.550003,179.279999,180.050003,161.371994,14710500
2017-03-06,179.720001,181.289993,175.880005,177.830002,159.382278,18286700
2017-03-13,177.850006,179.000000,174.750000,175.649994,157.428421,20678000
2017-03-20,175.649994,176.229996,172.800003,173.830002,155.797226,16816000
2017-03-27,172.690002,175.000000,172.089996,174.139999,156.075058,15950500
2017-04-03,173.820007,176.330002,171.279999,172.139999,154.282547,20658000
2017-04-10,172.529999,172.559998,168.979996,169.529999,151.943298,15164200
2017-04-17,169.750000,171.690002,159.600006,160.380005,143.742508,41444600
2017-04-24,161.289993,162.039993,159.630005,160.289993,143.661835,22785500
2017-05-01,160.050003,160.419998,153.000000,155.050003,138.965439,28938700
2017-05-08,152.800003,153.470001,149.789993,150.369995,134.770920,28688100
2017-05-15,150.619995,154.139999,150.110001,151.979996,137.544571,23867900
2017-05-22,152.100006,153.729996,151.229996,152.490005,138.006104,14625000
2017-05-29,151.949997,153.199997,151.589996,152.050003,137.607895,13713200
2017-06-05,151.820007,154.259995,150.800003,154.100006,139.463196,20708500
2017-06-12,154.190002,157.199997,152.940002,155.380005,140.621628,24440400
2017-06-19,155.509995,155.860001,153.389999,154.110001,139.472260,18729600
2017-06-26,154.710007,155.750000,153.139999,153.830002,139.218826,13594700
2017-07-03,153.580002,156.029999,152.139999,152.940002,138.413376,11604500
2017-07-10,152.910004,154.619995,152.050003,154.240005,139.589890,15484100
2017-07-17,153.589996,154.289993,146.509995,147.080002,133.109955,40344700
2017-07-24,147.000000,147.490005,143.639999,144.289993,130.584961,21504500
2017-07-31,144.380005,145.669998,144.169998,145.160004,131.372345,16700900
2017-08-07,145.000000,145.089996,141.190002,141.839996,128.367645,18372200
2017-08-14,142.000000,143.339996,139.580002,139.699997,127.766769,18792700
2017-08-21,139.589996,144.190002,139.130005,143.740005,131.461655,16248500
2017-08-28,144.110001,144.559998,141.899994,144.080002,131.772614,17839600
2017-09-04,143.500000,144.639999,141.639999,142.449997,130.281860,13925200
2017-09-11,143.539993,146.380005,143.009995,144.820007,132.449402,25106600
2017-09-18,144.809998,145.889999,144.220001,145.130005,132.732925,17279300
2017-09-25,145.119995,147.419998,144.210007,145.080002,132.687210,18633900
2017-10-02,145.350006,147.539993,145.210007,146.479996,133.967621,12830000
2017-10-09,146.500000,148.949997,146.350006,147.100006,134.534637,16188300
2017-10-16,147.220001,162.479996,146.179993,162.070007,148.225891,57697700
2017-10-23,162.050003,162.509995,152.910004,153.679993,140.552567,30090900
2017-10-30,153.759995,154.929993,151.490005,151.580002,138.631958,19608300
2017-11-06,151.770004,151.820007,149.139999,149.160004,136.418671,21917700
2017-11-13,148.880005,150.149994,146.210007,148.970001,137.606720,24001800
2017-11-20,150.639999,152.449997,149.899994,151.839996,140.257782,13839300
2017-11-27,152.059998,155.020004,151.619995,154.759995,142.955063,24515100
2017-12-04,155.960007,156.800003,153.259995,154.809998,143.001236,20434400
2017-12-11,155.460007,157.850006,152.029999,152.500000,140.867447,32003400
2017-12-18,153.589996,154.179993,151.490005,152.500000,140.867447,20139400
2017-12-25,152.509995,154.720001,152.500000,153.419998,141.717285,10643000
2018-01-01,154.500000,162.899994,153.539993,162.490005,150.095444,26396100
2018-01-08,162.660004,164.940002,161.699997,163.139999,150.695847,22579800
2018-01-15,165.100006,171.130005,161.300003,162.369995,149.984573,54936000
2018-01-22,161.509995,168.720001,161.110001,167.339996,154.575485,28682400
2018-01-29,167.449997,168.389999,158.869995,159.029999,146.899338,22178200
2018-02-05,157.889999,158.500000,144.399994,149.509995,138.105530,39370900
2018-02-12,150.899994,157.789993,149.639999,156.179993,145.687164,26157900
2018-02-19,155.789993,156.789993,152.789993,155.520004,145.071518,15498900
2018-02-26,155.809998,159.779999,151.880005,154.490005,144.110718,18951500
2018-03-05,154.119995,159.580002,153.750000,159.309998,148.606888,23441800
2018-03-12,159.639999,162.110001,157.740005,160.259995,149.493042,26014200
2018-03-19,159.710007,159.889999,148.539993,148.889999,138.886948,22488100
2018-03-26,151.210007,154.869995,150.279999,153.429993,143.121918,15072400
2018-04-02,153.339996,154.919998,147.449997,150.570007,140.454086,20949700
2018-04-09,151.800003,159.220001,151.740005,156.710007,146.181564,21222600
2018-04-16,157.990005,162.000000,144.509995,144.899994,135.164993,51127700
2018-04-23,145.029999,147.360001,144.110001,146.479996,136.638870,25029800
2018-04-30,146.860001,147.380005,139.899994,143.910004,134.241486,23464600
2018-05-07,144.000000,144.850006,141.279999,144.139999,134.456070,20021900
2018-05-14,144.470001,145.190002,142.919998,144.080002,135.892059,16304100
2018-05-21,144.949997,146.199997,142.949997,143.639999,135.477051,16951400
2018-05-28,142.529999,143.100006,140.210007,141.949997,133.883087,20343900
2018-06-04,142.300003,146.699997,142.179993,146.139999,137.834991,18618400
2018-06-11,146.619995,147.520004,143.699997,145.389999,137.127594,21311000
2018-06-18,144.179993,144.520004,140.779999,141.279999,133.251175,20602300
2018-06-25,140.399994,141.360001,137.449997,139.699997,131.760971,25412200
2018-07-02,138.279999,142.940002,138.199997,142.479996,134.382980,11962300
2018-07-09,142.589996,146.979996,142.470001,145.899994,137.608612,17390400
2018-07-16,145.669998,150.539993,142.740005,146.350006,138.033066,36571200
2018-07-23,146.350006,149.270004,144.660004,145.149994,136.901245,19947700
2018-07-30,144.800003,147.919998,142.330002,147.699997,139.306335,24365800
2018-08-06,146.949997,147.639999,143.880005,144.479996,136.269318,17100200
2018-08-13,144.149994,146.389999,142.000000,146.059998,139.247864,17889300
2018-08-20,146.369995,147.160004,144.750000,146.039993,139.228775,12992600
2018-08-27,146.940002,147.929993,145.250000,146.479996,139.648239,15929600
2018-09-03,145.979996,147.660004,144.809998,145.449997,138.666306,15394600
2018-09-10,146.600006,149.300003,145.250000,148.330002,141.411957,20298300
2018-09-17,148.440002,152.600006,147.470001,151.350006,144.291138,37327200
2018-09-24,151.100006,153.350006,148.360001,151.210007,144.157669,22847800
2018-10-01,151.710007,154.360001,147.869995,149.029999,142.079330,18942700
2018-10-08,148.500000,149.070007,138.779999,140.850006,134.280838,27703300
2018-10-15,140.380005,145.449997,127.959999,129.100006,123.078857,50928300
2018-10-22,129.580002,131.899994,123.709999,124.790001,118.969864,36964700
2018-10-29,119.339996,123.949997,114.089996,115.669998,110.275215,87773400
2018-11-05,116.099998,125.059998,116.000000,123.540001,117.778168,48482900
2018-11-12,123.500000,123.570000,119.510002,121.570000,117.376175,23510000
2018-11-19,121.629997,122.180000,116.699997,117.190002,113.147278,18035500
2018-11-26,118.370003,124.690002,118.059998,124.269997,119.983032,27471100
2018-12-03,125.669998,126.589996,118.870003,119.339996,115.223106,25804700
2018-12-10,119.739998,123.809998,118.519997,119.900002,115.763786,23700900
2018-12-17,119.070000,120.269997,110.440002,110.940002,107.112885,39485400
2018-12-24,109.900002,114.800003,105.940002,113.029999,109.130783,21630300
2018-12-31,113.330002,117.489998,111.690002,117.320000,113.272789,18047200
2019-01-07,117.500000,121.860001,116.669998,121.459999,117.269974,19780900
2019-01-14,120.510002,124.720001,119.760002,123.820000,119.548561,23615700
2019-01-21,123.300003,135.000000,121.540001,133.970001,129.348419,44146400
2019-01-28,133.100006,135.410004,132.580002,134.100006,129.473938,23585700
2019-02-04,134.020004,136.649994,132.119995,133.710007,129.097397,21874400
2019-02-11,134.289993,138.190002,133.910004,138.029999,134.821106,17298800
2019-02-18,137.809998,139.380005,137.220001,139.250000,136.012741,13238700
2019-02-25,140.000000,140.490005,137.720001,139.199997,135.963882,15273300
2019-03-04,139.990005,140.080002,133.580002,135.089996,131.949432,18557900
2019-03-11,136.029999,140.330002,135.839996,139.429993,136.188538,20959500
2019-03-18,139.830002,142.119995,138.720001,139.449997,136.208084,17882900
2019-03-25,139.059998,141.220001,138.350006,141.100006,137.819733,14257000
2019-04-01,141.509995,144.220001,141.509995,143.279999,139.949051,14573200
2019-04-08,143.020004,144.440002,141.839996,144.350006,140.994171,13675600
2019-04-15,144.399994,145.389999,136.259995,140.330002,137.067627,27390600
2019-04-22,139.419998,141.309998,137.710007,139.440002,136.198318,16961000
2019-04-29,139.149994,141.809998,138.679993,140.250000,136.989487,16772100
2019-05-06,138.300003,140.690002,132.419998,135.320007,132.174103,19509300
2019-05-13,133.279999,136.110001,130.960007,134.320007,132.755798,16425800
2019-05-20,133.529999,137.059998,130.440002,132.279999,130.739548,15557300
2019-05-27,132.130005,132.639999,126.849998,126.989998,125.511147,14869000
2019-06-03,127.099998,134.720001,127.059998,133.309998,131.757538,16193300
2019-06-10,134.380005,136.460007,133.910004,135.149994,133.576111,13721900
2019-06-17,135.389999,139.539993,134.699997,139.199997,137.578949,15850900
2019-06-24,139.199997,140.149994,137.839996,137.899994,136.294083,15575500
2019-07-01,139.600006,141.820007,139.279999,141.380005,139.733566,9852500
2019-07-08,141.050003,142.919998,139.130005,142.740005,141.077728,13193500
2019-07-15,142.889999,151.580002,141.949997,149.679993,147.936905,31890600
2019-07-22,150.160004,151.940002,148.380005,151.360001,149.597351,16793600
2019-07-29,151.110001,152.949997,145.589996,147.250000,145.535202,22876800
2019-08-05,144.979996,145.100006,135.350006,136.130005,134.544708,28623200
2019-08-12,135.660004,136.570007,130.250000,133.759995,133.759995,20471100
2019-08-19,134.880005,136.330002,128.830002,129.570007,129.570007,16502700
2019-08-26,131.050003,136.070007,129.160004,135.529999,135.529999,16207900
